HEAD,RELATION,TAIL
阴道炎,treated_by,克霉唑
克霉唑,to_treat,假丝酵母菌病
假丝酵母菌病,treated_by,克霉唑
克霉唑,to_treat,股癣
股癣,treated_by,克霉唑
克霉唑片,to_treat,感染
感染,treated_by,克霉唑片
克霉唑栓,to_treat,阴道炎
阴道炎,treated_by,克霉唑栓
克霉唑乳膏,to_treat,阴道炎
阴道炎,treated_by,克霉唑乳膏
克霉唑乳膏,adverse_reaction,水肿
水肿,adverse_reaction_of,克霉唑乳膏
克霉唑乳膏,adverse_reaction,过敏性休克
过敏性休克,adverse_reaction_of,克霉唑乳膏
克霉唑乳膏,adverse_reaction,刺痛
刺痛,adverse_reaction_of,克霉唑乳膏
克霉唑软膏,adverse_reaction,水肿
水肿,adverse_reaction_of,克霉唑软膏
克霉唑软膏,adverse_reaction,刺痛
刺痛,adverse_reaction_of,克霉唑软膏
克霉唑软膏,to_treat,阴道炎
阴道炎,treated_by,克霉唑软膏
克霉唑软膏,to_treat,股癣
股癣,treated_by,克霉唑软膏
克霉唑软膏,to_treat,脚癣
脚癣,treated_by,克霉唑软膏
东北延胡索,to_treat,月经失调
月经失调,treated_by,东北延胡索
东北延胡索,to_treat,腹痛
腹痛,treated_by,东北延胡索
东北延胡索,to_treat,痛经
痛经,treated_by,东北延胡索
东北延胡索,to_treat,疼痛
疼痛,treated_by,东北延胡索
养胃颗粒,to_treat,胃痛
胃痛,treated_by,养胃颗粒
养胃颗粒,to_treat,胃炎
胃炎,treated_by,养胃颗粒
元胡止痛片,to_treat,头痛
头痛,treated_by,元胡止痛片
元胡止痛片,to_treat,腹痛
腹痛,treated_by,元胡止痛片
元胡止痛片,to_treat,痛经
痛经,treated_by,元胡止痛片
克罗恩病,contains_symptom,腹胀
腹胀,symptom_of,克罗恩病
克罗恩病,contains_symptom,荨麻疹
荨麻疹,symptom_of,克罗恩病
克罗恩病,contains_symptom,消瘦
消瘦,symptom_of,克罗恩病
克罗恩病,contains_symptom,流产
流产,symptom_of,克罗恩病
克罗恩病,related_to,炎症性肠病
炎症性肠病,related_to,克罗恩病
克罗恩病,treated_by,甲硝唑
甲硝唑,to_treat,克罗恩病
克罗恩病,check_item,血常规检查
血常规检查,checked_for,克罗恩病
克罗恩病,complication_to,腹痛
腹痛,complication_to,克罗恩病
克罗恩病,complication_to,肠梗阻
肠梗阻,complication_to,克罗恩病
克罗恩病,complication_to,水肿
水肿,complication_to,克罗恩病
氯米芬,adverse_reaction,抑郁
抑郁,adverse_reaction_of,氯米芬
氯米芬,adverse_reaction,乏力
乏力,adverse_reaction_of,氯米芬
氯米芬,adverse_reaction,出血......
出血......,adverse_reaction_of,氯米芬
氯米芬,adverse_reaction,月经过多
月经过多,adverse_reaction_of,氯米芬
氯米芬,adverse_reaction,流产
流产,adverse_reaction_of,氯米芬
氯米芬,to_treat,不孕症
不孕症,treated_by,氯米芬
氯米芬,to_treat,精索静脉曲张
精索静脉曲张,treated_by,氯米芬
氯米芬,to_treat,静脉曲张
静脉曲张,treated_by,氯米芬
氯米芬,to_treat,闭经
闭经,treated_by,氯米芬
克林霉素,to_treat,肺炎
肺炎,treated_by,克林霉素
克林霉素,to_treat,扁桃体炎
扁桃体炎,treated_by,克林霉素
克林霉素,to_treat,中耳炎
中耳炎,treated_by,克林霉素
克林霉素,to_treat,感染
感染,treated_by,克林霉素
克林霉素,to_treat,肾炎
肾炎,treated_by,克林霉素
克林霉素,to_treat,子宫内膜炎
子宫内膜炎,treated_by,克林霉素
克林霉素,to_treat,前列腺炎
前列腺炎,treated_by,克林霉素
克林霉素,to_treat,鼻旁窦炎
鼻旁窦炎,treated_by,克林霉素
克林霉素,to_treat,尿道炎
尿道炎,treated_by,克林霉素
克林霉素,to_treat,泌尿道感染
泌尿道感染,treated_by,克林霉素
克林霉素,to_treat,支气管炎
支气管炎,treated_by,克林霉素
克林霉素,to_treat,痤疮
痤疮,treated_by,克林霉素
克林霉素,to_treat,淋病
淋病,treated_by,克林霉素
克林霉素,adverse_reaction,腹泻病
腹泻病,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,贫血
贫血,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,头晕....
头晕....,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,高热
高热,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,耳鸣
耳鸣,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,皮疹
皮疹,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,食管炎
食管炎,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,疼痛
疼痛,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,皮炎
皮炎,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,瘙痒
瘙痒,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,恶心
恶心,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,胃肠道癌
胃肠道癌,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,懒惰白细胞综合征
懒惰白细胞综合征,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,紫癜
紫癜,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,胸闷
胸闷,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,荨麻疹
荨麻疹,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,过敏性休克
过敏性休克,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,呕吐
呕吐,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,过敏性紫癫
过敏性紫癫,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,发热
发热,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,肠炎
肠炎,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,静脉炎
静脉炎,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,乏力
乏力,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,腹痛
腹痛,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,听力下降
听力下降,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,压痛
压痛,adverse_reaction_of,克林霉素
克林霉素,adverse_reaction,急性肾衰竭
急性肾衰竭,adverse_reaction_of,克林霉素
克林霉素甲硝唑搽剂,adverse_reaction,皮疹
皮疹,adverse_reaction_of,克林霉素甲硝唑搽剂
克林霉素甲硝唑搽剂,to_treat,痤疮
痤疮,treated_by,克林霉素甲硝唑搽剂
克林霉素甲硝唑搽剂,to_treat,皮炎
皮炎,treated_by,克林霉素甲硝唑搽剂
克林霉素甲硝唑搽剂,to_treat,毛囊炎
毛囊炎,treated_by,克林霉素甲硝唑搽剂
克林霉素磷酸酯凝胶,to_treat,痤疮
痤疮,treated_by,克林霉素磷酸酯凝胶
克林霉素磷酸酯凝胶,adverse_reaction,皮疹
皮疹,adverse_reaction_of,克林霉素磷酸酯凝胶
头孢地尼,adverse_reaction,腹泻病
腹泻病,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,结肠炎
结肠炎,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,喘鸣
喘鸣,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,水肿
水肿,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,眩晕
眩晕,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,阴道炎
阴道炎,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,溶血性贫血
溶血性贫血,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,咳嗽
咳嗽,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,贫血
贫血,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,急性肾衰竭
急性肾衰竭,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,肺炎
肺炎,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,疼痛
疼痛,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,耳鸣
耳鸣,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,皮疹
皮疹,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,头痛
头痛,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,头晕....
头晕....,adverse_reaction_of,头孢地尼
头孢地尼,adverse_reaction,瘙痒
瘙痒,adverse_reaction_of,头孢地尼
头孢地尼,to_treat,喉炎
喉炎,treated_by,头孢地尼
头孢地尼,to_treat,咽炎
咽炎,treated_by,头孢地尼
头孢地尼,to_treat,咽喉炎
咽喉炎,treated_by,头孢地尼
头孢地尼,to_treat,气管炎
气管炎,treated_by,头孢地尼
头孢地尼,to_treat,膀胱炎
膀胱炎,treated_by,头孢地尼
头孢地尼,to_treat,泌尿道感染
泌尿道感染,treated_by,头孢地尼
头孢地尼,to_treat,金黄色葡萄球菌肺炎
金黄色葡萄球菌肺炎,treated_by,头孢地尼
头孢地尼,to_treat,继发感染
继发感染,treated_by,头孢地尼
头孢地尼,to_treat,尿道炎
尿道炎,treated_by,头孢地尼
头孢地尼,to_treat,乳腺炎
乳腺炎,treated_by,头孢地尼
头孢地尼,to_treat,猩红热
猩红热,treated_by,头孢地尼
头孢地尼,to_treat,非特异性尿道炎
非特异性尿道炎,treated_by,头孢地尼
头孢地尼,to_treat,淋病
淋病,treated_by,头孢地尼
头孢地尼,to_treat,急性支气管炎
急性支气管炎,treated_by,头孢地尼
八正片,adverse_reaction,腹胀
腹胀,adverse_reaction_of,八正片
绞股蓝,to_treat,眩晕
眩晕,treated_by,绞股蓝
辅酶q10,adverse_reaction,腹泻病
腹泻病,adverse_reaction_of,辅酶q10
辅酶q10,adverse_reaction,恶心
恶心,adverse_reaction_of,辅酶q10
辅酶q10,adverse_reaction,心悸
心悸,adverse_reaction_of,辅酶q10
辅酶q10,to_treat,病毒性心肌炎
病毒性心肌炎,treated_by,辅酶q10
辅酶q10,to_treat,充血性心力衰竭
充血性心力衰竭,treated_by,辅酶q10
辅酶q10,to_treat,心肌炎
心肌炎,treated_by,辅酶q10
丙酸氟替卡松吸入气雾剂,adverse_reaction,感染
感染,adverse_reaction_of,丙酸氟替卡松吸入气雾剂
丙酸氟替卡松吸入气雾剂,to_treat,哮喘
哮喘,treated_by,丙酸氟替卡松吸入气雾剂
丙酸氟替卡松鼻喷雾剂,adverse_reaction,头痛
头痛,adverse_reaction_of,丙酸氟替卡松鼻喷雾剂
丙酸氟替卡松鼻喷雾剂,adverse_reaction,水肿
水肿,adverse_reaction_of,丙酸氟替卡松鼻喷雾剂
丙酸氟替卡松鼻喷雾剂,to_treat,鼻炎
鼻炎,treated_by,丙酸氟替卡松鼻喷雾剂
辛复宁,to_treat,病毒感染
病毒感染,treated_by,辛复宁
辛复宁,to_treat,感染
感染,treated_by,辛复宁
咽鼓管炎,contains_symptom,腹膜炎
腹膜炎,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,头痛
头痛,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,中耳炎
中耳炎,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,排尿困难及尿潴留
排尿困难及尿潴留,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,寒战
寒战,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,尿频
尿频,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,紧张
紧张,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,疼痛
疼痛,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,腹痛
腹痛,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,压痛
压痛,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,耳聋
耳聋,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,耳鸣
耳鸣,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,腹胀
腹胀,symptom_of,咽鼓管炎
咽鼓管炎,contains_symptom,发热
发热,symptom_of,咽鼓管炎
输卵管堵塞,contains_symptom,疼痛
疼痛,symptom_of,输卵管堵塞
输卵管堵塞,contains_symptom,不孕症
不孕症,symptom_of,输卵管堵塞
输卵管堵塞,contains_symptom,脓性分泌物
脓性分泌物,symptom_of,输卵管堵塞
输卵管堵塞,caused_by,感染
感染,lead_to,输卵管堵塞
输卵管妊娠,contains_symptom,眼花
眼花,symptom_of,输卵管妊娠
输卵管妊娠,contains_symptom,腹痛
腹痛,symptom_of,输卵管妊娠
输卵管妊娠,contains_symptom,流产
流产,symptom_of,输卵管妊娠
输卵管妊娠,contains_symptom,疼痛
疼痛,symptom_of,输卵管妊娠
输卵管妊娠,contains_symptom,头晕....
头晕....,symptom_of,输卵管妊娠
输卵管妊娠,contains_symptom,出血......
出血......,symptom_of,输卵管妊娠
输卵管妊娠,treated_by,甲氨蝶呤
甲氨蝶呤,to_treat,输卵管妊娠
输卵管妊娠,treated_by,米非司酮
米非司酮,to_treat,输卵管妊娠
输卵管妊娠,complication_to,出血......
出血......,complication_to,输卵管妊娠
输卵管积水,contains_symptom,疼痛
疼痛,symptom_of,输卵管积水
输卵管积水,contains_symptom,脓性分泌物
脓性分泌物,symptom_of,输卵管积水
输卵管通液检查,related_to,不孕症
不孕症,related_to,输卵管通液检查
输卵管通液检查,related_to,腹痛
腹痛,related_to,输卵管通液检查
输卵管通液检查,related_to,闭经
闭经,related_to,输卵管通液检查
输卵管通液检查,related_to,咽鼓管炎
咽鼓管炎,related_to,输卵管通液检查
输精管堵塞,contains_symptom,疼痛
疼痛,symptom_of,输精管堵塞
输精管堵塞,contains_symptom,感染
感染,symptom_of,输精管堵塞
输精管堵塞,contains_symptom,结节
结节,symptom_of,输精管堵塞
辛芩颗粒,to_treat,鼻炎
鼻炎,treated_by,辛芩颗粒
辛芩颗粒,to_treat,鼻塞
鼻塞,treated_by,辛芩颗粒
辛芩颗粒,to_treat,鼻咽炎
鼻咽炎,treated_by,辛芩颗粒
辛芩颗粒,to_treat,变应性鼻炎
变应性鼻炎,treated_by,辛芩颗粒
巨输尿管,contains_symptom,泌尿道感染
泌尿道感染,symptom_of,巨输尿管
巨输尿管,contains_symptom,呕吐
呕吐,symptom_of,巨输尿管
巨输尿管,contains_symptom,腹痛
腹痛,symptom_of,巨输尿管
尿道结石,related_to,尿道狭窄
尿道狭窄,related_to,尿道结石
辛伐他汀,adverse_reaction,胆固醇肺炎
胆固醇肺炎,adverse_reaction_of,辛伐他汀
辛伐他汀,adverse_reaction,贫血
贫血,adverse_reaction_of,辛伐他汀
辛伐他汀,adverse_reaction,头痛
头痛,adverse_reaction_of,辛伐他汀
辛伐他汀,adverse_reaction,恶心
恶心,adverse_reaction_of,辛伐他汀
辛伐他汀,adverse_reaction,发热
发热,adverse_reaction_of,辛伐他汀
辛伐他汀,adverse_reaction,呼吸困难
呼吸困难,adverse_reaction_of,辛伐他汀
辛伐他汀,to_treat,高脂血症
高脂血症,treated_by,辛伐他汀
辛伐他汀,to_treat,心肌梗塞
心肌梗塞,treated_by,辛伐他汀
辛伐他汀,to_treat,胆固醇肺炎
胆固醇肺炎,treated_by,辛伐他汀
辛夷,to_treat,鼻塞
鼻塞,treated_by,辛夷
洁尔阴洗剂,to_treat,阴道炎
阴道炎,treated_by,洁尔阴洗剂
洁尔阴洗剂,to_treat,细菌性阴道病
细菌性阴道病,treated_by,洁尔阴洗剂
洁尔阴洗剂,to_treat,阴道毛滴虫病
阴道毛滴虫病,treated_by,洁尔阴洗剂
洁尔阴洗剂,to_treat,老年性阴道炎
老年性阴道炎,treated_by,洁尔阴洗剂
洁尔阴洗剂,to_treat,念珠菌性阴道炎
念珠菌性阴道炎,treated_by,洁尔阴洗剂
洁尔阴洗剂,to_treat,瘙痒症
瘙痒症,treated_by,洁尔阴洗剂
洁尔阴洗剂,to_treat,湿疹
湿疹,treated_by,洁尔阴洗剂
洁尔阴洗液,adverse_reaction,刺痛
刺痛,adverse_reaction_of,洁尔阴洗液
洁尔阴洗液,to_treat,阴道炎
阴道炎,treated_by,洁尔阴洗液
洁尔阴洗液,to_treat,湿疹
湿疹,treated_by,洁尔阴洗液
洁悠神长效抗菌剂,to_treat,疱疹
疱疹,treated_by,洁悠神长效抗菌剂
洁悠神长效抗菌剂,to_treat,皮炎
皮炎,treated_by,洁悠神长效抗菌剂
洁悠神长效抗菌剂,to_treat,生殖器疣
生殖器疣,treated_by,洁悠神长效抗菌剂
磷酸铝,adverse_reaction,呕吐
呕吐,adverse_reaction_of,磷酸铝
磷酸铝,adverse_reaction,便秘
便秘,adverse_reaction_of,磷酸铝
磷酸铝,adverse_reaction,恶心
恶心,adverse_reaction_of,磷酸铝
磷酸铝,to_treat,食管炎
食管炎,treated_by,磷酸铝
磷酸铝,to_treat,腹泻病
腹泻病,treated_by,磷酸铝
磷酸铝,to_treat,胃炎
胃炎,treated_by,磷酸铝
磷酸铝,to_treat,出血......
出血......,treated_by,磷酸铝
磷酸铝,to_treat,十二指肠溃疡
十二指肠溃疡,treated_by,磷酸铝
磷酸铝,to_treat,肠炎
肠炎,treated_by,磷酸铝
磷酸铝,to_treat,反酸
反酸,treated_by,磷酸铝
磷酸铝,to_treat,功能性消化不良
功能性消化不良,treated_by,磷酸铝
磷酸铝,to_treat,消化性溃疡
消化性溃疡,treated_by,磷酸铝
磷酸铝,to_treat,胃酸过多
胃酸过多,treated_by,磷酸铝
紧张,related_to,弥漫性毒性甲状腺肿
弥漫性毒性甲状腺肿,related_to,紧张
紧张型头痛,contains_symptom,畏光
畏光,symptom_of,紧张型头痛
紧张型头痛,contains_symptom,焦虑障碍
焦虑障碍,symptom_of,紧张型头痛
紧张型头痛,contains_symptom,压痛
压痛,symptom_of,紧张型头痛
紧张型头痛,contains_symptom,疼痛
疼痛,symptom_of,紧张型头痛
紧张型头痛,contains_symptom,紧张
紧张,symptom_of,紧张型头痛
紧张型头痛,contains_symptom,抑郁症
抑郁症,symptom_of,紧张型头痛
紧张型头痛,contains_symptom,高血压
高血压,symptom_of,紧张型头痛
紧张型头痛,contains_symptom,头昏
头昏,symptom_of,紧张型头痛
