HEAD,RELATION,TAIL
心绞痛,symptom_of,食管裂孔疝
食管裂孔疝,treated_by,多潘立酮
多潘立酮,to_treat,食管裂孔疝
食管裂孔疝,treated_by,雷尼替丁
雷尼替丁,to_treat,食管裂孔疝
食管裂孔疝,treated_by,西沙必利
西沙必利,to_treat,食管裂孔疝
食管裂孔疝,treated_by,奥美拉唑
奥美拉唑,to_treat,食管裂孔疝
食管裂孔疝,treated_by,甲氧氯普胺
甲氧氯普胺,to_treat,食管裂孔疝
食管裂孔疝,treated_by,法莫替丁
法莫替丁,to_treat,食管裂孔疝
食管裂孔疝,treated_by,兰索拉唑
兰索拉唑,to_treat,食管裂孔疝
食管裂孔疝,treated_by,雷贝拉唑
雷贝拉唑,to_treat,食管裂孔疝
食管裂孔疝,complication_to,食管癌
食管癌,complication_to,食管裂孔疝
食管裂孔疝,complication_to,上消化道出血
上消化道出血,complication_to,食管裂孔疝
食管裂孔疝,complication_to,疼痛...
疼痛...,complication_to,食管裂孔疝
食管裂孔疝,complication_to,水肿
水肿,complication_to,食管裂孔疝
食管裂孔疝,complication_to,呕血
呕血,complication_to,食管裂孔疝
食管裂孔疝,complication_to,瘢痕
瘢痕,complication_to,食管裂孔疝
食管裂孔疝,complication_to,出血
出血,complication_to,食管裂孔疝
食管裂孔疝,complication_to,溃疡
溃疡,complication_to,食管裂孔疝
食管裂孔疝,complication_to,肺炎
肺炎,complication_to,食管裂孔疝
食管裂孔疝,complication_to,呕吐
呕吐,complication_to,食管裂孔疝
食管裂孔疝,complication_to,食管炎
食管炎,complication_to,食管裂孔疝
食管裂孔疝,complication_to,气管炎
气管炎,complication_to,食管裂孔疝
食管裂孔疝,complication_to,消化性溃疡
消化性溃疡,complication_to,食管裂孔疝
食管裂孔疝,complication_to,支气管炎
支气管炎,complication_to,食管裂孔疝
食管裂孔疝,complication_to,免疫缺陷病
免疫缺陷病,complication_to,食管裂孔疝
食管裂孔疝,related_to,食管炎
食管炎,related_to,食管裂孔疝
食管裂孔疝,related_to,反流食管炎
反流食管炎,related_to,食管裂孔疝
皮肤干燥,related_to,湿疹
湿疹,related_to,皮肤干燥
皮肤干燥,related_to,瘙痒
瘙痒,related_to,皮肤干燥
皮肤干燥,related_to,皮疹
皮疹,related_to,皮肤干燥
皮肤干燥,check_item,多种维生素多种微量元素
多种维生素多种微量元素,checked_for,皮肤干燥
母乳性黄疸,complication_to,黄疸
黄疸,complication_to,母乳性黄疸
母乳性黄疸,contains_symptom,胆红素升高
胆红素升高,symptom_of,母乳性黄疸
母乳性黄疸,contains_symptom,黄疸
黄疸,symptom_of,母乳性黄疸
母乳性黄疸,contains_symptom,总胆红素高
总胆红素高,symptom_of,母乳性黄疸
母乳性黄疸,treated_by,冻干人血浆
冻干人血浆,to_treat,母乳性黄疸
母乳性黄疸,treated_by,人血白蛋白
人血白蛋白,to_treat,母乳性黄疸
母乳性黄疸,related_to,肝功能衰竭
肝功能衰竭,related_to,母乳性黄疸
母乳性黄疸,related_to,肝炎病毒相关风湿病
肝炎病毒相关风湿病,related_to,母乳性黄疸
母乳性黄疸,related_to,感染
感染,related_to,母乳性黄疸
母乳性黄疸,related_to,乙肝携带者
乙肝携带者,related_to,母乳性黄疸
母乳性黄疸,treated_by,齐多夫定拉米夫定
齐多夫定拉米夫定,to_treat,母乳性黄疸
阿司匹林,adverse_reaction,低钾血症
低钾血症,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,蛋白尿
蛋白尿,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,低血糖
低血糖,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,肝炎
肝炎,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,.
.,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,消化性溃疡
消化性溃疡,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,头痛
头痛,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,胸闷
胸闷,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,皮疹
皮疹,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,多形红斑
多形红斑,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,恶心
恶心,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,胃肠道癌
胃肠道癌,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,鼻炎
鼻炎,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,慢性肾炎
慢性肾炎,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,溃疡
溃疡,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,抽搐
抽搐,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,过敏性休克
过敏性休克,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,高血糖素
高血糖素,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,血尿......
血尿......,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,功能性消化不良
功能性消化不良,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,皮肤瘙痒
皮肤瘙痒,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,感染
感染,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,呼吸困难
呼吸困难,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,呕吐
呕吐,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,胃炎
胃炎,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,休克
休克,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,应激性溃疡
应激性溃疡,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,肾炎
肾炎,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,眩晕
眩晕,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,贫血
贫血,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,腹部不适
腹部不适,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,腹泻病
腹泻病,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,水痘
水痘,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,黄疸
黄疸,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,瘙痒
瘙痒,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,昏迷
昏迷,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,头晕
头晕,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,疼痛...
疼痛...,adverse_reaction_of,阿司匹林
阿司匹林,adverse_reaction,急性肾衰竭
急性肾衰竭,adverse_reaction_of,阿司匹林
阿司匹林,to_treat,脑缺血灶
脑缺血灶,treated_by,阿司匹林
阿司匹林,to_treat,头痛
头痛,treated_by,阿司匹林
阿司匹林,to_treat,痛经
痛经,treated_by,阿司匹林
阿司匹林,to_treat,发热
发热,treated_by,阿司匹林
阿司匹林,to_treat,偏头痛
偏头痛,treated_by,阿司匹林
阿司匹林,to_treat,痛风
痛风,treated_by,阿司匹林
阿司匹林,to_treat,关节痛
关节痛,treated_by,阿司匹林
阿司匹林,to_treat,神经痛
神经痛,treated_by,阿司匹林
阿司匹林,to_treat,疼痛...
疼痛...,treated_by,阿司匹林
阿司匹林,to_treat,血尿......
血尿......,treated_by,阿司匹林
阿司匹林,to_treat,心电图异常
心电图异常,treated_by,阿司匹林
阿司匹林,to_treat,慢性心房颤动
慢性心房颤动,treated_by,阿司匹林
阿司匹林,to_treat,骨性关节炎
骨性关节炎,treated_by,阿司匹林
阿司匹林,to_treat,心肌炎
心肌炎,treated_by,阿司匹林
阿司匹林,to_treat,血管炎
血管炎,treated_by,阿司匹林
阿司匹林,to_treat,骨关节炎
骨关节炎,treated_by,阿司匹林
阿司匹林,to_treat,腹泻病
腹泻病,treated_by,阿司匹林
阿司匹林,to_treat,缺血性心脏病
缺血性心脏病,treated_by,阿司匹林
阿司匹林,to_treat,心绞痛
心绞痛,treated_by,阿司匹林
阿司匹林,to_treat,咽炎
咽炎,treated_by,阿司匹林
阿司匹林,to_treat,心脏疾病
心脏疾病,treated_by,阿司匹林
阿司匹林,to_treat,毒蛇咬伤
毒蛇咬伤,treated_by,阿司匹林
阿司匹林,to_treat,出血
出血,treated_by,阿司匹林
阿司匹林,to_treat,腰痛
腰痛,treated_by,阿司匹林
......压痛,related_to,疼痛...
疼痛...,related_to,......压痛
......压痛,related_to,淋巴结节
淋巴结节,related_to,......压痛
......压痛,related_to,结节
结节,related_to,......压痛
......压痛,related_to,骨折
骨折,related_to,......压痛
......压痛,related_to,腹部损伤
腹部损伤,related_to,......压痛
......压痛,related_to,感染
感染,related_to,......压痛
功能性消化不良,contains_symptom,呕吐
呕吐,symptom_of,功能性消化不良
功能性消化不良,contains_symptom,嗳气
嗳气,symptom_of,功能性消化不良
功能性消化不良,contains_symptom,厌食
厌食,symptom_of,功能性消化不良
功能性消化不良,contains_symptom,便秘
便秘,symptom_of,功能性消化不良
功能性消化不良,contains_symptom,腹胀
腹胀,symptom_of,功能性消化不良
功能性消化不良,contains_symptom,......咳嗽
......咳嗽,symptom_of,功能性消化不良
功能性消化不良,treated_by,雷尼替丁
雷尼替丁,to_treat,功能性消化不良
功能性消化不良,treated_by,西沙必利
西沙必利,to_treat,功能性消化不良
功能性消化不良,treated_by,妈咪爱
妈咪爱,to_treat,功能性消化不良
功能性消化不良,treated_by,蒙脱石散
蒙脱石散,to_treat,功能性消化不良
功能性消化不良,treated_by,莫沙比利
莫沙比利,to_treat,功能性消化不良
功能性消化不良,treated_by,甲氧氯普胺
甲氧氯普胺,to_treat,功能性消化不良
功能性消化不良,check_item,血常规检查
血常规检查,checked_for,功能性消化不良
功能性消化不良,check_item,粪隐血试验
粪隐血试验,checked_for,功能性消化不良
功能性消化不良,complication_to,恶心
恶心,complication_to,功能性消化不良
功能性消化不良,complication_to,炎症性肠病
炎症性肠病,complication_to,功能性消化不良
功能性消化不良,complication_to,食欲不振
食欲不振,complication_to,功能性消化不良
功能性消化不良,complication_to,维生素缺乏
维生素缺乏,complication_to,功能性消化不良
功能性消化不良,complication_to,呕吐
呕吐,complication_to,功能性消化不良
功能性消化不良,related_to,腹泻病
腹泻病,related_to,功能性消化不良
食欲不振,related_to,便秘
便秘,related_to,食欲不振
食欲不振,related_to,......咳嗽
......咳嗽,related_to,食欲不振
食欲不振,related_to,疼痛...
疼痛...,related_to,食欲不振
食欲不振,related_to,呕吐
呕吐,related_to,食欲不振
食欲不振,related_to,胃肠道癌
胃肠道癌,related_to,食欲不振
食欲不振,related_to,功能性消化不良
功能性消化不良,related_to,食欲不振
食欲不振,related_to,感染
感染,related_to,食欲不振
食欲不振,check_item,乙肝两对半检查
乙肝两对半检查,checked_for,食欲不振
红霉素软膏,adverse_reaction,过敏性休克
过敏性休克,adverse_reaction_of,红霉素软膏
红霉素软膏,to_treat,感染
感染,treated_by,红霉素软膏
红霉素软膏,to_treat,皮肤病
皮肤病,treated_by,红霉素软膏
红霉素软膏,to_treat,脓疱病
脓疱病,treated_by,红霉素软膏
红霉素软膏,to_treat,痤疮
痤疮,treated_by,红霉素软膏
红霉素软膏,to_treat,湿疹
湿疹,treated_by,红霉素软膏
红霉素软膏,to_treat,毒蛇咬伤
毒蛇咬伤,treated_by,红霉素软膏
纵隔淋巴结肿大,contains_symptom,水肿
水肿,symptom_of,纵隔淋巴结肿大
纵隔淋巴结肿大,contains_symptom,淋巴结肿大
淋巴结肿大,symptom_of,纵隔淋巴结肿大
纵隔淋巴结肿大,contains_symptom,胸闷
胸闷,symptom_of,纵隔淋巴结肿大
纵隔淋巴结肿大,contains_symptom,肿瘤
肿瘤,symptom_of,纵隔淋巴结肿大
纵隔淋巴结肿大,contains_symptom,食管癌
食管癌,symptom_of,纵隔淋巴结肿大
纵隔淋巴结肿大,contains_symptom,感染
感染,symptom_of,纵隔淋巴结肿大
纵隔淋巴结肿大,contains_symptom,淋巴结节
淋巴结节,symptom_of,纵隔淋巴结肿大
纵隔淋巴结肿大,related_to,支气管肺癌
支气管肺癌,related_to,纵隔淋巴结肿大
纵隔淋巴结肿大,related_to,肿瘤
肿瘤,related_to,纵隔淋巴结肿大
纵隔淋巴结肿大,related_to,类肉瘤病
类肉瘤病,related_to,纵隔淋巴结肿大
纵隔淋巴结肿大,related_to,癌症
癌症,related_to,纵隔淋巴结肿大
纵隔淋巴结肿大,treated_by,甲状腺片
甲状腺片,to_treat,纵隔淋巴结肿大
纵隔淋巴结肿大,treated_by,卡培他滨
卡培他滨,to_treat,纵隔淋巴结肿大
上皮-肌上皮癌,contains_symptom,结节
结节,symptom_of,上皮-肌上皮癌
上皮-肌上皮癌,contains_symptom,肿瘤
肿瘤,symptom_of,上皮-肌上皮癌
上皮-肌上皮癌,contains_symptom,疼痛...
疼痛...,symptom_of,上皮-肌上皮癌
上皮-肌上皮癌,contains_symptom,淋巴结节
淋巴结节,symptom_of,上皮-肌上皮癌
上皮-肌上皮癌,related_to,内分泌失调
内分泌失调,related_to,上皮-肌上皮癌
上皮-肌上皮癌,related_to,肿瘤
肿瘤,related_to,上皮-肌上皮癌
上皮-肌上皮癌,related_to,原位鳞状细胞癌
原位鳞状细胞癌,related_to,上皮-肌上皮癌
上皮-肌上皮癌,related_to,远端肾小管酸中毒
远端肾小管酸中毒,related_to,上皮-肌上皮癌
上皮-肌上皮癌,related_to,浸润性乳腺癌
浸润性乳腺癌,related_to,上皮-肌上皮癌
上皮-肌上皮癌,related_to,乳腺癌
乳腺癌,related_to,上皮-肌上皮癌
上皮-肌上皮癌,treated_by,尼莫唑
尼莫唑,to_treat,上皮-肌上皮癌
重度贫血,related_to,血小板增多
血小板增多,related_to,重度贫血
重度贫血,related_to,贫血
贫血,related_to,重度贫血
重度贫血,related_to,耳鸣
耳鸣,related_to,重度贫血
重度贫血,related_to,上消化道出血
上消化道出血,related_to,重度贫血
重度贫血,related_to,体重减轻
体重减轻,related_to,重度贫血
重度贫血,related_to,溶血性贫血
溶血性贫血,related_to,重度贫血
重度贫血,related_to,先天性白内障
先天性白内障,related_to,重度贫血
重度贫血,related_to,肿瘤
肿瘤,related_to,重度贫血
重度贫血,related_to,咽鼓管炎
咽鼓管炎,related_to,重度贫血
抗感颗粒,to_treat,鼻塞
鼻塞,treated_by,抗感颗粒
抗感颗粒,to_treat,清热解毒片
清热解毒片,treated_by,抗感颗粒
抗感颗粒,to_treat,头痛
头痛,treated_by,抗感颗粒
抗感颗粒,to_treat,小儿变应性亚败血症综合征
小儿变应性亚败血症综合征,treated_by,抗感颗粒
抗感颗粒,to_treat,病毒感染
病毒感染,treated_by,抗感颗粒
抗感颗粒,to_treat,发热
发热,treated_by,抗感颗粒
抗感颗粒,to_treat,乏力
乏力,treated_by,抗感颗粒
抗感颗粒,to_treat,......咳嗽
......咳嗽,treated_by,抗感颗粒
百蕊颗粒,to_treat,肺炎
肺炎,treated_by,百蕊颗粒
百蕊颗粒,to_treat,喉炎
喉炎,treated_by,百蕊颗粒
百蕊颗粒,to_treat,咽喉炎
咽喉炎,treated_by,百蕊颗粒
百蕊颗粒,to_treat,发热
发热,treated_by,百蕊颗粒
百蕊颗粒,to_treat,鼻炎
鼻炎,treated_by,百蕊颗粒
百蕊颗粒,to_treat,......咳嗽
......咳嗽,treated_by,百蕊颗粒
百蕊颗粒,to_treat,毒蛇咬伤
毒蛇咬伤,treated_by,百蕊颗粒
百蕊颗粒,to_treat,肺出血-贤炎综合征
肺出血-贤炎综合征,treated_by,百蕊颗粒
电子支气管镜检查,related_to,气急
气急,related_to,电子支气管镜检查
电子支气管镜检查,related_to,大
大,related_to,电子支气管镜检查
电子支气管镜检查,related_to,肺炎
肺炎,related_to,电子支气管镜检查
电子支气管镜检查,related_to,......咳嗽
......咳嗽,related_to,电子支气管镜检查
电子支气管镜检查,related_to,淋巴结节
淋巴结节,related_to,电子支气管镜检查
电子支气管镜检查,related_to,结节
结节,related_to,电子支气管镜检查
电子支气管镜检查,related_to,肺不张
肺不张,related_to,电子支气管镜检查
电子支气管镜检查,related_to,支气管肺癌
支气管肺癌,related_to,电子支气管镜检查
电子支气管镜检查,related_to,感染
感染,related_to,电子支气管镜检查
电子支气管镜检查,related_to,肿瘤
肿瘤,related_to,电子支气管镜检查
电子支气管镜检查,related_to,肺结核
肺结核,related_to,电子支气管镜检查
肠粘连,check_item,腹部平片
腹部平片,checked_for,肠粘连
肠粘连,related_to,肠梗阻
肠梗阻,related_to,肠粘连
肠粘连,related_to,肠道菌群失调症
肠道菌群失调症,related_to,肠粘连
肠粘连,related_to,腹部损伤
腹部损伤,related_to,肠粘连
肠粘连,related_to,腹痛
腹痛,related_to,肠粘连
肠粘连,related_to,腹胀
腹胀,related_to,肠粘连
醋酸,to_treat,感染
感染,treated_by,醋酸
醋酸,to_treat,龟头炎
龟头炎,treated_by,醋酸
醋酸,to_treat,脊柱裂
脊柱裂,treated_by,醋酸
螨变应原注射液,to_treat,哮喘
哮喘,treated_by,螨变应原注射液
螨变应原注射液,to_treat,变应性鼻炎
变应性鼻炎,treated_by,螨变应原注射液
螨变应原注射液,to_treat,......咳嗽
......咳嗽,treated_by,螨变应原注射液
螨变应原注射液,adverse_reaction,休克
休克,adverse_reaction_of,螨变应原注射液
螨变应原注射液,to_treat,荨麻疹
荨麻疹,treated_by,螨变应原注射液
